frame_id,track_id,center_x,center_y
18,4,484,242
18,5,711,483
18,6,333,358
18,7,460,580
18,8,624,428
18,9,612,640
18,10,711,634
19,1,461,368
19,2,662,281
19,3,829,544
19,4,484,243
19,5,712,482
19,6,331,361
19,7,460,583
19,8,623,425
19,9,613,640
19,10,712,633
20,1,461,368
20,2,662,282
20,3,829,544
20,4,484,243
20,5,712,482
20,6,331,361
20,7,460,583
20,8,623,425
20,9,612,640
20,10,711,633
21,1,462,367
21,2,660,279
21,3,828,546
21,4,484,243
21,5,712,481
21,6,328,364
21,7,459,586
21,8,624,424
21,9,613,640
21,10,712,634
22,1,462,368
22,2,658,279
22,3,826,547
22,4,485,241
22,5,713,477
22,6,327,364
22,7,459,590
22,8,623,421
22,9,613,641
22,10,712,634
23,1,462,368
23,2,655,276
23,3,825,549
23,4,485,240
23,5,713,476
23,6,325,366
23,7,459,592
23,8,624,419
23,9,613,641
23,10,711,634
24,1,462,369
24,2,654,274
24,3,824,550
24,4,484,240
24,5,714,473
24,6,323,368
24,7,459,594
24,8,624,418
24,9,613,641
24,10,712,635
25,1,462,369
25,2,649,272
25,3,822,552
25,4,484,239
25,5,715,471
25,6,320,370
25,7,459,596
25,8,624,416
25,9,613,641
25,10,713,636
26,1,462,369
26,2,649,272
26,3,822,552
26,4,484,239
26,5,715,471
26,6,320,370
26,7,459,596
26,8,624,416
26,9,613,641
26,10,713,636
27,1,462,370
27,2,646,270
27,3,821,554
27,4,485,238
27,5,716,470
27,6,317,371
27,7,458,597
27,8,623,414
27,9,613,641
27,10,714,635
28,1,461,370
28,2,644,268
28,3,820,554
28,4,485,238
28,5,717,468
28,6,315,372
28,7,456,600
28,8,624,411
28,9,614,643
28,10,714,636
29,1,461,370
29,2,642,268
29,3,819,555
29,4,486,238
29,5,718,465
29,6,313,372
29,7,455,600
29,8,625,409
29,9,614,643
29,10,715,636
30,1,462,370
30,2,640,267
30,3,817,555
30,4,486,238
30,5,719,464
30,6,312,372
30,7,453,604
30,8,626,406
30,9,614,642
30,10,715,636
31,1,461,370
31,2,637,266
31,3,817,556
31,4,487,236
31,5,719,462
31,6,311,372
31,7,454,605
31,8,625,403
31,9,614,643
31,10,715,636
32,1,461,370
32,2,637,266
32,3,817,556
32,4,487,236
32,5,719,462
32,6,311,372
32,7,454,605
32,8,625,403
32,9,614,643
32,10,715,636
33,1,461,370
33,2,634,266
33,3,816,557
33,4,486,236
33,5,720,461
33,6,309,373
33,7,452,607
33,8,623,401
33,9,615,644
33,10,716,636
34,1,461,370
34,2,631,263
34,3,815,557
34,4,487,235
34,5,722,456
34,6,309,373
34,7,452,607
34,8,625,396
34,9,615,645
34,10,716,636
35,1,462,370
35,2,628,261
35,3,814,558
35,4,486,235
35,5,723,456
35,6,308,373
35,7,451,608
35,8,627,391
35,9,616,645
35,10,717,636
36,1,463,369
36,2,626,261
36,3,812,558
36,4,486,234
36,5,725,456
36,6,306,374
36,7,451,609
36,8,629,389
36,9,616,647
36,10,717,636
37,1,463,369
37,2,623,259
37,3,810,559
37,4,485,231
37,5,725,454
37,6,306,374
37,7,451,609
37,8,630,385
37,9,617,648
37,10,717,637
38,1,463,368
38,2,623,260
38,3,810,559
38,4,485,231
38,5,726,454
38,6,306,374
38,7,450,609
38,8,630,385
38,9,617,648
38,10,717,637
39,1,463,369
39,2,621,257
39,3,809,560
39,4,485,229
39,5,726,456
39,6,306,374
39,7,450,609
39,8,629,379
39,9,618,648
39,10,718,636
40,1,463,369
40,2,619,257
40,3,807,561
40,4,485,228
40,5,727,454
40,6,305,374
40,7,450,609
40,8,629,375
40,9,619,649
40,10,718,636
41,1,463,368
41,2,616,256
41,3,805,562
41,4,486,227
41,5,728,450
41,6,305,374
41,7,451,608
41,8,630,371
41,9,619,650
41,10,719,635
42,1,463,369
42,2,614,255
42,3,804,563
42,4,487,224
42,5,731,446
42,6,305,374
42,7,448,610
42,8,631,369
42,9,620,651
42,10,719,635
43,1,463,370
43,2,612,254
43,3,802,564
43,4,487,222
43,5,733,445
43,6,304,376
43,7,449,610
43,8,634,364
43,9,620,652
43,10,720,635
44,1,463,370
44,2,612,254
44,3,802,564
44,4,487,222
44,5,733,445
44,6,304,376
44,7,449,611
44,8,634,364
44,9,621,651
44,10,719,635
45,1,462,370
45,2,611,254
45,3,800,564
45,4,486,220
45,5,737,444
45,6,303,376
45,7,449,611
45,8,633,360
45,9,621,653
45,10,721,632
46,1,462,370
46,2,608,253
46,3,799,565
46,4,485,219
46,5,739,439
46,6,302,374
46,7,448,611
46,8,633,356
46,9,622,653
46,10,722,630
47,1,463,368
47,2,605,252
47,3,797,565
47,4,485,218
47,5,741,436
47,6,300,373
47,7,447,610
47,8,633,352
47,9,622,654
47,10,724,629
48,1,464,366
48,2,601,250
48,3,797,565
48,4,485,215
48,5,743,434
48,6,300,374
48,7,448,609
48,8,632,348
48,9,622,653
48,10,724,628
49,1,464,365
49,2,598,248
49,3,796,566
49,4,485,212
49,5,746,431
49,6,299,376
49,7,448,609
49,8,631,346
49,9,622,653
49,10,725,628
50,1,464,365
50,2,598,248
50,3,796,566
50,4,485,212
50,5,746,431
50,6,299,376
50,7,447,609
50,8,632,346
50,9,622,654
50,10,724,628
51,1,464,363
51,2,597,248
51,3,796,566
51,4,484,210
51,5,748,430
51,6,299,377
51,7,447,609
51,8,632,341
51,9,622,654
51,10,726,627
52,1,465,362
52,2,593,246
52,3,796,566
52,4,483,209
52,5,753,427
52,6,297,378
52,7,448,608
52,8,632,337
52,9,622,654
52,10,726,626
53,1,466,362
53,2,587,243
53,3,795,566
53,4,482,206
53,5,756,424
53,6,297,381
53,7,447,609
53,8,632,334
53,9,622,654
53,10,725,623
54,1,466,360
54,2,583,241
54,3,794,566
54,4,480,205
54,5,759,421
54,6,296,386
54,7,447,609
54,8,630,329
54,9,623,654
54,10,724,621
55,1,466,361
55,2,579,238
55,3,794,566
55,4,479,202
55,5,761,419
55,6,296,388
55,7,447,608
55,8,629,327
55,9,624,653
55,10,724,620
56,1,466,361
56,2,579,238
56,3,794,566
56,4,479,202
56,5,761,419
56,6,296,388
56,7,447,608
56,8,629,327
56,9,624,653
56,10,724,620
57,1,466,361
57,2,572,234
57,3,792,567
57,4,479,201
57,5,763,417
57,6,296,392
57,7,447,607
57,8,629,324
57,9,623,655
57,10,722,619
58,1,467,360
58,2,566,232
58,3,792,567
58,4,478,198
58,5,766,415
58,6,295,396
58,7,447,607
58,8,628,321
58,9,625,656
58,10,721,614
59,1,466,360
59,2,561,229
59,3,790,567
59,4,476,195
59,5,769,412
59,6,297,401
59,7,447,607
59,8,628,317
59,9,628,656
59,10,718,610
60,1,467,360
60,2,556,226
60,3,789,567
60,4,474,192
60,5,771,411
60,6,300,405
60,7,447,607
60,8,628,313
60,9,628,657
60,10,715,607
61,1,467,360
61,2,550,223
61,3,788,568
61,4,472,190
61,5,774,410
61,6,301,412
61,7,446,607
61,8,624,310
61,9,629,657
61,10,712,603
62,1,467,360
62,2,550,223
62,3,788,568
62,4,472,190
62,5,774,410
62,6,301,412
62,7,446,607
62,8,624,310
62,9,629,657
62,10,712,603
63,1,467,360
63,2,545,220
63,3,784,570
63,4,470,185
63,5,776,408
63,6,302,417
63,7,447,607
63,8,621,307
63,9,632,655
63,10,709,600
64,1,466,360
64,2,541,216
64,3,780,570
64,4,469,182
64,5,778,406
64,6,304,423
64,7,447,608
64,8,619,305
64,9,635,654
64,10,706,598
65,1,467,360
65,2,537,215
65,3,778,572
65,4,465,179
65,5,780,405
65,6,306,427
65,7,448,607
65,8,618,301
65,9,638,654
65,10,703,594
66,1,467,360
66,2,533,212
66,3,771,574
66,4,463,177
66,5,783,404
66,6,308,434
66,7,448,608
66,8,616,297
66,9,642,652
66,10,702,591
67,1,467,360
67,2,529,210
67,3,766,573
67,4,460,174
67,5,785,403
67,6,311,440
67,7,448,609
67,8,615,293
67,9,646,648
67,10,698,587
68,1,467,360
68,2,529,210
68,3,766,573
68,4,460,174
68,5,785,403
68,6,311,440
68,7,448,609
68,8,615,293
68,9,647,648
68,10,698,587
69,1,467,360
69,2,525,206
69,3,759,575
69,4,457,172
69,5,788,402
69,6,316,445
69,7,448,610
69,8,611,290
69,9,651,644
69,10,690,581
70,1,467,361
70,2,521,204
70,3,754,577
70,4,453,168
70,5,789,400
70,6,318,449
70,7,447,610
70,8,607,286
70,9,655,640
70,10,686,576
71,1,467,359
71,2,518,202
71,3,748,576
71,4,449,165
71,5,791,399
71,6,320,455
71,7,448,611
71,8,603,280
71,9,658,630
71,10,678,567
72,1,465,360
72,2,514,199
72,3,741,575
72,4,445,163
72,5,792,398
72,6,322,460
72,7,447,611
72,8,602,276
72,9,660,623
72,10,670,560
73,1,465,358
73,2,511,197
73,3,732,574
73,4,442,162
73,5,794,398
73,6,324,465
73,7,446,611
73,8,598,272
73,9,660,612
73,10,659,554
74,1,465,358
74,2,511,197
74,3,733,575
74,4,442,163
74,5,794,398
74,6,324,465
74,7,447,611
74,8,598,272
74,9,660,612
74,10,658,554
75,1,466,359
75,2,508,193
75,3,727,575
75,4,441,161
75,5,796,396
75,6,326,468
75,7,446,612
75,8,593,269
75,9,661,602
75,10,651,547
76,1,466,358
76,2,503,191
76,3,723,574
76,4,436,161
76,5,797,395
76,6,329,472
76,7,446,612
76,8,590,266
76,9,657,590
76,10,643,539
77,1,467,358
77,2,500,190
77,3,719,574
77,4,434,161
77,5,798,391
77,6,330,477
77,7,444,612
77,8,586,262
77,9,656,577
77,10,638,532
78,1,468,357
78,2,497,187
78,3,714,573
78,4,430,162
78,5,800,390
78,6,333,482
78,7,441,612
78,8,583,257
78,9,650,566
78,10,632,525
79,1,468,357
79,2,492,185
79,3,711,572
79,4,427,161
79,5,801,388
79,6,335,485
79,7,440,611
79,8,580,256
79,9,644,557
79,10,625,517
80,1,468,357
80,2,492,185
80,3,711,573
80,4,426,161
80,5,801,388
80,6,335,485
80,7,440,611
80,8,579,256
80,9,644,557
80,10,626,518
81,1,468,356
81,2,487,183
81,3,708,574
81,4,423,160
81,5,803,387
81,6,337,490
81,7,440,609
81,8,576,252
81,9,641,545
81,10,620,509
82,1,468,356
82,2,486,184
82,3,705,574
82,4,418,159
82,5,803,385
82,6,338,494
82,7,441,608
82,8,571,247
82,9,638,541
82,10,614,499
83,1,468,357
83,2,484,184
83,3,703,574
83,4,414,161
83,5,804,382
83,6,344,501
83,7,441,608
83,8,569,244
83,9,635,539
83,10,611,486
84,1,468,356
84,2,481,183
84,3,701,574
84,4,409,164
84,5,803,380
84,6,348,505
84,7,440,608
84,8,565,240
84,9,634,538
84,10,607,475
85,1,468,357
85,2,477,184
85,3,699,573
85,4,406,166
85,5,803,378
85,6,350,509
85,7,439,608
85,8,561,237
85,9,632,537
85,10,603,463
86,1,468,357
86,2,477,184
86,3,698,573
86,4,406,166
86,5,803,378
86,6,351,509
86,7,439,608
86,8,561,237
86,9,632,537
86,10,603,463
87,1,467,356
87,2,472,185
87,3,698,573
87,4,402,167
87,5,802,376
87,6,355,516
87,7,438,607
87,8,559,235
87,9,631,535
87,10,600,455
88,1,468,357
88,2,467,186
88,3,697,573
88,4,397,169
88,5,801,374
88,6,359,520
88,7,439,608
88,8,556,231
88,9,629,535
88,10,598,446
89,1,468,357
89,2,460,190
89,3,695,573
89,4,394,171
89,5,800,372
89,6,363,525
89,7,440,608
89,8,550,229
89,9,626,530
89,10,596,438
90,1,468,357
90,2,455,195
90,3,694,574
90,4,390,174
90,5,800,370
90,6,367,530
90,7,441,608
90,8,547,226
90,9,623,525
90,10,593,428
91,1,468,358
91,2,450,200
91,3,693,576
91,4,386,176
91,5,798,367
91,6,371,536
91,7,441,607
91,8,543,223
91,9,620,521
91,10,590,419
92,1,468,358
92,2,450,200
92,3,693,576
92,4,386,176
92,5,798,367
92,6,371,536
92,7,441,607
92,8,543,223
92,9,620,521
92,10,590,419
93,1,468,358
93,2,443,207
93,3,691,578
93,4,384,179
93,5,798,364
93,6,375,540
93,7,442,607
93,8,540,222
93,9,616,517
93,10,588,411
94,1,468,358
94,2,438,214
94,3,693,577
94,4,379,183
94,5,797,364
94,6,377,542
94,7,442,607
94,8,536,221
94,9,614,512
94,10,587,405
95,1,468,358
95,2,434,220
95,3,692,578
95,4,376,186
95,5,797,363
95,6,379,544
95,7,442,607
95,8,532,219
95,9,613,504
95,10,586,398
96,1,468,358
96,2,430,226
96,3,691,578
96,4,374,189
96,5,796,361
96,6,380,545
96,7,442,606
96,8,529,219
96,9,610,498
96,10,585,391
97,1,469,359
97,2,426,234
97,3,689,580
97,4,372,192
97,5,796,357
97,6,380,545
97,7,442,606
97,8,525,219
97,9,608,493
97,10,585,385
98,1,469,359
98,2,426,235
98,3,689,580
98,4,372,192
98,5,796,357
98,6,380,545
98,7,442,606
98,8,526,219
98,9,607,493
98,10,585,385
99,1,469,359
99,2,424,243
99,3,688,583
99,4,371,195
99,5,794,355
99,6,380,544
99,7,443,605
99,8,523,218
99,9,607,487
99,10,586,379
100,1,469,359
100,2,420,249
100,3,688,585
100,4,370,198
100,5,793,353
100,6,380,545
100,7,443,607
100,8,518,218
100,9,606,480
100,10,584,373
101,1,468,358
101,2,418,257
101,3,690,585
101,4,368,199
101,5,793,350
101,6,380,545
101,7,445,608
101,8,517,216
101,9,604,475
101,10,584,367
102,1,467,358
102,2,415,265
102,3,690,587
102,4,368,202
102,5,789,345
102,6,380,545
102,7,445,609
102,8,513,216
102,9,602,469
102,10,584,362
103,1,467,357
103,2,413,273
103,3,689,591
103,4,366,206
103,5,787,342
103,6,381,545
103,7,446,609
103,8,508,216
103,9,601,463
103,10,583,356
104,1,467,357
104,2,413,273
104,3,689,590
104,4,366,206
104,5,788,342
104,6,381,545
104,7,446,609
104,8,508,215
104,9,601,463
104,10,583,356
105,1,467,358
105,2,410,281
105,3,690,593
105,4,365,209
105,5,787,340
105,6,380,544
105,7,446,608
105,8,507,217
105,9,599,457
105,10,583,351
106,1,466,357
106,2,407,287
106,3,690,596
106,4,364,211
106,5,785,335
106,6,378,543
106,7,446,609
106,8,504,217
106,9,598,452
106,10,583,347
107,1,466,358
107,2,404,295
107,3,690,598
107,4,365,213
107,5,784,332
107,6,377,543
107,7,445,608
107,8,502,218
107,9,598,448
107,10,583,343
108,1,467,358
108,2,401,298
108,3,690,601
108,4,364,216
108,5,783,329
108,6,378,543
108,7,445,608
108,8,499,217
108,9,597,444
108,10,583,338
109,1,464,354
109,2,398,305
109,3,691,603
109,4,365,218
109,5,781,325
109,6,379,544
109,7,444,608
109,8,494,216
109,9,596,439
109,10,581,333
110,1,464,354
110,2,398,305
110,3,691,603
110,4,365,218
110,5,781,325
110,6,379,544
110,7,444,608
110,8,494,216
110,9,596,439
110,10,581,332
111,1,462,353
111,2,397,310
111,3,693,604
111,4,365,222
111,5,780,321
111,6,378,543
111,7,445,608
111,8,491,216
111,9,595,435
111,10,579,329
112,1,460,351
112,2,392,316
112,3,693,605
112,4,364,226
112,5,778,317
112,6,379,543
112,7,445,608
112,8,489,216
112,9,595,432
112,10,579,325
113,1,460,351
113,2,389,322
113,3,694,606
113,4,362,228
113,5,778,314
113,6,380,544
113,7,446,609
113,8,484,214
113,9,594,428
113,10,578,323
114,1,458,351
114,2,385,331
114,3,695,608
114,4,361,232
114,5,777,310
114,6,381,545
114,7,448,611
114,8,481,212
114,9,593,424
114,10,576,318
115,1,455,351
115,2,382,338
115,3,696,612
115,4,362,237
115,5,775,306
115,6,383,547
115,7,448,612
115,8,479,210
115,9,594,420
115,10,576,316
116,1,455,351
116,2,382,337
116,3,696,612
116,4,362,237
116,5,775,306
116,6,382,547
116,7,448,612
116,8,479,210
116,9,593,420
116,10,576,316
117,1,453,352
117,2,379,345
117,3,697,614
117,4,361,242
117,5,774,302
117,6,383,547
117,7,447,612
117,8,476,209
117,9,594,417
117,10,575,314
118,1,449,352
118,2,377,353
118,3,697,616
118,4,361,244
118,5,773,298
118,6,385,549
118,7,447,613
118,8,473,207
118,9,595,414
118,10,571,309
119,1,446,353
119,2,374,361
119,3,698,617
119,4,361,249
119,5,773,293
119,6,387,550
119,7,447,614
119,8,470,205
119,9,594,410
119,10,569,307
120,1,440,354
120,2,373,367
120,3,698,618
120,4,360,251
120,5,771,287
120,6,389,553
120,7,448,617
120,8,467,204
120,9,594,407
120,10,568,305
121,1,431,355
121,2,371,377
121,3,698,618
121,4,361,255
121,5,768,282
121,6,390,555
121,7,450,618
121,8,465,203
121,9,595,405
121,10,568,301
122,1,431,355
122,2,371,377
122,3,698,618
122,4,361,255
122,5,768,282
122,6,390,555
122,7,450,618
122,8,465,202
122,9,595,405
122,10,568,301
123,1,426,358
123,2,371,385
123,3,698,618
123,4,362,260
123,5,768,278
123,6,394,558
123,7,450,620
123,8,463,202
123,9,595,401
123,10,566,300
124,1,422,363
124,2,369,392
124,3,698,619
124,4,361,261
124,5,768,273
124,6,397,561
124,7,451,621
124,8,462,200
124,9,595,399
124,10,564,295
125,1,416,368
125,2,369,401
125,3,698,618
125,4,362,263
125,5,768,267
125,6,399,564
125,7,452,623
125,8,460,198
125,9,595,395
125,10,561,292
126,1,410,375
126,2,370,410
126,3,698,619
126,4,363,264
126,5,766,262
126,6,401,567
126,7,453,624
126,8,456,196
126,9,595,393
126,10,558,288
127,1,412,377
127,2,370,417
127,3,698,619
127,4,364,266
127,5,765,257
127,6,403,569
127,7,452,624
127,8,454,195
127,9,595,390
127,10,556,286
128,1,412,377
128,2,370,417
128,3,698,619
128,4,364,266
128,5,765,257
128,6,403,569
128,7,452,624
128,8,454,195
128,9,595,390
128,10,556,286
129,1,407,382
129,2,370,426
129,3,698,619
129,4,366,269
129,5,764,253
129,6,405,572
129,7,453,626
129,8,452,193
129,9,597,387
129,10,553,281
130,1,405,388
130,2,373,432
130,3,698,619
130,4,368,270
130,5,763,248
130,6,407,574
130,7,454,626
130,8,450,191
130,9,595,384
130,10,551,278
131,1,400,391
131,2,374,441
131,3,698,619
131,4,369,272
131,5,763,245
131,6,408,576
131,7,454,626
131,8,446,190
131,9,594,382
131,10,548,275
132,1,400,398
132,2,375,447
132,3,697,620
132,4,372,273
132,5,762,241
132,6,410,578
132,7,454,626
132,8,445,189
132,9,595,376
132,10,545,272
133,1,399,404
133,2,378,455
133,3,700,622
133,4,376,275
133,5,761,236
133,6,411,580
133,7,454,626
133,8,443,187
133,9,595,370
133,10,542,269
134,1,399,404
134,2,378,455
134,3,700,622
134,4,376,275
134,5,761,236
134,6,411,580
134,7,454,627
134,8,443,187
134,9,595,370
134,10,542,269
135,1,396,410
135,2,380,461
135,3,701,623
135,4,379,277
135,5,760,232
135,6,413,582
135,7,455,627
135,8,442,185
135,9,589,364
135,10,539,266
136,1,395,415
136,2,383,468
136,3,702,625
136,4,381,279
136,5,760,229
136,6,414,583
136,7,456,627
136,8,440,184
136,9,587,358
136,10,536,264
137,1,396,421
137,2,386,474
137,3,703,628
137,4,383,282
137,5,760,225
137,6,416,585
137,7,456,628
137,8,439,184
137,9,584,352
137,10,534,263
138,1,395,427
138,2,388,479
138,3,703,630
138,4,385,284
138,5,760,222
138,6,417,587
138,7,457,629
138,8,436,183
138,9,578,347
138,10,531,260
139,1,396,432
139,2,390,486
139,3,703,631
139,4,390,286
139,5,760,219
139,6,417,588
139,7,458,629
139,8,433,181
139,9,574,341
139,10,529,258
140,1,396,431
140,2,390,486
140,3,703,631
140,4,390,285
140,5,760,219
140,6,417,588
140,7,458,629
140,8,433,181
140,9,574,341
140,10,529,258
141,1,395,438
141,2,394,492
141,3,704,631
141,4,393,287
141,5,759,213
141,6,418,590
141,7,458,629
141,8,433,178
141,9,569,333
141,10,526,255
142,1,394,444
142,2,396,497
142,3,703,631
142,4,396,289
142,5,760,208
142,6,418,591
142,7,458,629
142,8,431,175
142,9,565,329
142,10,524,254
143,1,397,446
143,2,398,503
143,3,703,631
143,4,399,291
143,5,761,203
143,6,418,593
143,7,458,630
143,8,429,173
143,9,558,323
143,10,521,252
144,1,396,451
144,2,405,509
144,3,703,631
144,4,400,293
144,5,761,197
144,6,420,595
144,7,459,631
144,8,427,170
144,9,553,316
144,10,518,248
145,1,398,460
145,2,409,513
145,3,703,631
145,4,403,295
145,5,762,191
145,6,420,597
145,7,460,631
145,8,426,168
145,9,547,310
145,10,514,245
146,1,398,460
146,2,409,513
146,3,703,631
146,4,402,295
146,5,762,191
146,6,420,597
146,7,460,631
146,8,426,168
146,9,546,310
146,10,514,245
147,1,401,462
147,2,412,520
147,3,702,631
147,4,406,297
147,5,762,186
147,6,421,598
147,7,461,630
147,8,425,167
147,9,543,307
147,10,509,240
148,1,402,471
148,2,419,525
148,3,702,632
148,4,408,299
148,5,763,180
148,6,422,599
148,7,464,631
148,8,423,163
148,9,537,302
148,10,506,235
149,1,404,477
149,2,425,530
149,3,702,633
149,4,410,300
149,5,763,175
149,6,423,601
149,7,466,630
149,8,423,162
149,9,531,297
149,10,502,230
150,1,410,485
150,2,430,537
150,3,702,633
150,4,413,302
150,5,763,171
150,6,424,603
150,7,468,633
150,8,423,160
150,9,525,293
150,10,499,226
151,1,412,490
151,2,436,543
151,3,703,633
151,4,414,303
151,5,764,167
151,6,425,604
151,7,469,634
151,8,423,157
151,9,521,290
151,10,496,223
152,1,412,490
152,2,436,543
152,3,703,633
152,4,414,303
152,5,764,167
152,6,425,604
152,7,469,634
152,8,423,157
152,9,521,289
152,10,496,224
153,1,415,499
153,2,442,545
153,3,704,633
153,4,416,305
153,5,764,161
153,6,426,605
153,7,472,636
153,8,423,155
153,9,516,286
153,10,493,219
154,1,418,502
154,2,450,551
154,3,703,633
154,4,418,308
154,5,764,156
154,6,427,604
154,7,476,636
154,8,425,155
154,9,511,282
154,10,490,214
155,1,422,507
155,2,457,557
155,3,704,634
155,4,419,311
155,5,764,152
155,6,427,605
155,7,479,637
155,8,425,153
155,9,507,279
155,10,489,209
156,1,426,513
156,2,462,560
156,3,703,634
156,4,421,313
156,5,764,146
156,6,428,606
156,7,482,637
156,8,423,151
156,9,503,276
156,10,489,205
157,1,429,520
157,2,470,563
157,3,704,634
157,4,424,316
157,5,765,143
157,6,428,606
157,7,484,636
157,8,421,145
157,9,498,272
157,10,490,202
158,1,429,520
158,2,470,563
158,3,704,634
158,4,424,315
158,5,765,143
158,6,428,606
158,7,484,636
158,8,421,145
158,9,498,273
158,10,489,202
159,1,432,525
159,2,476,566
159,3,703,634
159,4,426,318
159,5,765,140
159,6,428,607
159,7,487,637
159,8,423,142
159,9,495,270
159,10,491,201
160,1,439,527
160,2,485,569
160,3,705,634
160,4,428,319
160,5,765,136
160,6,428,607
160,7,490,637
160,8,425,140
160,9,492,268
160,10,493,198
161,1,441,531
161,2,494,568
161,3,705,632
161,4,430,321
161,5,765,133
161,6,429,608
161,7,494,638
161,8,426,138
161,9,488,264
161,10,494,195
162,1,447,535
162,2,501,569
162,3,705,631
162,4,431,324
162,5,765,131
162,6,430,609
162,7,496,638
162,8,426,134
162,9,485,263
162,10,496,192
163,1,454,536
163,2,510,569
163,3,707,633
163,4,432,326
163,5,764,129
163,6,432,610
163,7,498,638
163,8,427,132
163,9,482,258
163,10,498,190
164,1,454,536
164,2,510,570
164,3,707,633
164,4,432,326
164,5,764,129
164,6,432,610
164,7,498,638
164,8,427,132
164,9,482,258
164,10,498,191
165,1,455,538
165,2,519,568
165,3,709,635
165,4,433,328
165,5,763,127
165,6,432,610
165,7,501,638
165,8,428,128
165,9,480,255
165,10,500,189
166,1,462,543
166,2,527,570
166,3,708,635
166,4,435,332
166,5,762,126
166,6,433,611
166,7,503,637
166,8,430,126
166,9,476,252
166,10,503,187
167,1,471,545
167,2,537,569
167,3,709,635
167,4,436,334
167,5,762,125
167,6,433,611
167,7,505,638
167,8,431,123
167,9,475,249
167,10,508,187
168,1,479,546
168,2,546,569
168,3,710,635
168,4,438,337
168,5,761,124
168,6,435,612
168,7,508,640
168,8,435,120
168,9,473,246
168,10,510,187
169,1,485,548
169,2,554,570
169,3,710,635
169,4,439,339
169,5,761,123
169,6,436,612
169,7,511,639
169,8,435,118
169,9,470,243
169,10,511,186
170,1,484,548
170,2,554,570
170,3,710,635
170,4,440,339
170,5,761,123
170,6,436,612
170,7,511,639
170,8,435,118
170,9,470,243
170,10,512,186
171,1,494,547
171,2,564,571
171,3,710,636
171,4,441,342
171,5,761,124
171,6,436,611
171,7,515,638
171,8,438,116
171,9,469,239
171,10,515,185
172,1,501,551
172,2,574,570
172,3,711,636
172,4,442,344
172,5,761,124
172,6,436,611
172,7,519,639
172,8,439,113
172,9,467,237
172,10,522,184
173,1,507,552
173,2,583,571
173,3,711,636
173,4,443,346
173,5,760,124
173,6,437,612
173,7,523,639
173,8,439,112
173,9,465,234
173,10,522,186
174,1,518,551
174,2,591,571
174,3,711,636
174,4,445,348
174,5,757,122
174,6,439,612
174,7,526,640
174,8,439,110
174,9,463,231
174,10,527,187
175,1,525,554
175,2,601,567
175,3,711,636
175,4,446,350
175,5,754,118
