frame_id,track_id,center_x,center_y
28,1,873,399
28,2,382,563
28,3,830,181
28,4,730,625
28,5,411,589
28,6,550,623
28,7,354,171
28,8,815,566
28,9,774,124
28,10,869,200
29,1,873,399
29,2,382,563
29,3,830,181
29,4,730,625
29,5,411,589
29,6,550,623
29,7,354,172
29,8,816,566
29,9,774,124
29,10,870,200
30,1,874,396
30,2,385,565
30,3,828,181
30,4,730,625
30,5,411,588
30,6,550,622
30,7,352,174
30,8,816,566
30,9,775,124
30,10,869,199
31,1,875,393
31,2,385,567
31,3,826,180
31,4,731,626
31,5,411,588
31,6,550,625
31,7,349,176
31,8,816,565
31,9,776,126
31,10,868,197
32,1,876,392
32,2,386,567
32,3,824,179
32,4,729,625
32,5,412,588
32,6,550,627
32,7,345,181
32,8,816,565
32,9,777,126
32,10,867,197
33,1,876,390
33,2,388,569
33,3,823,178
33,4,729,624
33,5,413,588
33,6,550,628
33,7,344,184
33,8,815,565
33,9,778,125
33,10,865,196
34,1,876,389
34,2,390,571
34,3,820,179
34,4,729,624
34,5,413,587
34,6,550,630
34,7,344,184
34,8,814,565
34,9,780,126
34,10,864,195
35,1,876,389
35,2,389,571
35,3,820,179
35,4,729,624
35,5,413,587
35,6,550,631
35,7,344,184
35,8,814,565
35,9,780,126
35,10,863,195
36,1,877,388
36,2,389,572
36,3,818,177
36,4,729,625
36,5,414,587
36,6,550,632
36,7,341,188
36,8,814,565
36,9,784,128
36,10,861,194
37,1,878,386
37,2,389,573
37,3,818,175
37,4,731,626
37,5,415,587
37,6,549,632
37,7,339,191
37,8,816,561
37,9,785,128
37,10,861,193
38,1,879,385
38,2,389,573
38,3,817,174
38,4,731,626
38,5,416,586
38,6,549,632
38,7,337,195
38,8,817,559
38,9,785,129
38,10,859,193
39,1,879,385
39,2,390,572
39,3,817,173
39,4,731,626
39,5,416,585
39,6,549,635
39,7,335,198
39,8,822,552
39,9,787,128
39,10,858,192
40,1,879,384
40,2,391,572
40,3,816,173
40,4,732,626
40,5,417,584
40,6,549,636
40,7,332,201
40,8,823,552
40,9,787,129
40,10,857,193
41,1,879,384
41,2,391,572
41,3,816,172
41,4,732,626
41,5,416,584
41,6,549,635
41,7,332,201
41,8,823,552
41,9,787,129
41,10,858,193
42,1,880,384
42,2,391,573
42,3,816,170
42,4,731,626
42,5,417,584
42,6,549,636
42,7,331,203
42,8,824,550
42,9,787,130
42,10,858,193
43,1,881,384
43,2,391,574
43,3,816,167
43,4,731,626
43,5,418,585
43,6,550,636
43,7,329,206
43,8,826,549
43,9,788,131
43,10,858,193
44,1,882,384
44,2,391,574
44,3,816,165
44,4,732,626
44,5,418,587
44,6,550,636
44,7,327,212
44,8,826,549
44,9,786,131
44,10,857,194
45,1,885,384
45,2,392,574
45,3,817,162
45,4,733,627
45,5,419,588
45,6,550,638
45,7,326,212
45,8,828,547
45,9,787,131
45,10,857,195
46,1,886,383
46,2,392,574
46,3,816,160
46,4,732,626
46,5,419,591
46,6,552,638
46,7,326,214
46,8,829,545
46,9,784,132
46,10,856,196
47,1,886,383
47,2,392,574
47,3,816,160
47,4,732,626
47,5,419,591
47,6,552,638
47,7,326,215
47,8,829,545
47,9,784,131
47,10,857,195
48,1,889,383
48,2,393,574
48,3,816,158
48,4,732,627
48,5,418,592
48,6,553,637
48,7,325,215
48,8,830,543
48,9,783,132
48,10,856,196
49,1,889,382
49,2,393,574
49,3,817,157
49,4,730,626
49,5,418,592
49,6,554,638
49,7,324,217
49,8,832,540
49,9,785,132
49,10,856,197
50,1,891,381
50,2,394,575
50,3,817,155
50,4,730,626
50,5,419,594
50,6,554,640
50,7,323,218
50,8,835,537
50,9,785,132
50,10,856,198
51,1,892,381
51,2,394,575
51,3,817,156
51,4,731,625
51,5,419,593
51,6,553,642
51,7,324,218
51,8,837,534
51,9,786,131
51,10,855,196
52,1,893,381
52,2,393,576
52,3,817,155
52,4,731,625
52,5,419,595
52,6,557,643
52,7,323,219
52,8,835,534
52,9,787,131
52,10,854,197
53,1,893,381
53,2,393,576
53,3,817,155
53,4,732,625
53,5,419,595
53,6,557,643
53,7,323,219
53,8,835,534
53,9,786,131
53,10,854,196
54,1,894,381
54,2,394,576
54,3,818,156
54,4,730,625
54,5,418,595
54,6,557,643
54,7,323,218
54,8,837,533
54,9,787,132
54,10,851,193
55,1,895,381
55,2,394,577
55,3,818,156
55,4,731,624
55,5,418,595
55,6,561,645
55,7,324,218
55,8,837,531
55,9,789,132
55,10,851,188
56,1,895,382
56,2,394,578
56,3,818,157
56,4,731,624
56,5,416,593
56,6,564,645
56,7,325,218
56,8,837,530
56,9,790,132
56,10,852,186
57,1,896,381
57,2,396,580
57,3,818,154
57,4,731,625
57,5,417,592
57,6,567,646
57,7,324,221
57,8,838,528
57,9,790,133
57,10,852,186
58,1,896,381
58,2,397,579
58,3,818,152
58,4,732,625
58,5,418,591
58,6,570,646
58,7,321,227
58,8,839,527
58,9,791,134
58,10,852,185
59,1,896,381
59,2,397,579
59,3,818,152
59,4,732,625
59,5,418,591
59,6,570,646
59,7,321,227
59,8,839,527
59,9,791,133
59,10,852,186
60,1,896,381
60,2,397,580
60,3,818,153
60,4,729,624
60,5,420,590
60,6,572,646
60,7,320,234
60,8,839,526
60,9,790,136
60,10,851,181
61,1,896,380
61,2,397,581
61,3,819,150
61,4,735,624
61,5,422,590
61,6,579,648
61,7,319,241
61,8,840,524
61,9,791,136
61,10,851,179
62,1,896,381
62,2,399,582
62,3,819,149
62,4,736,626
62,5,423,590
62,6,582,649
62,7,317,246
62,8,841,521
62,9,789,138
62,10,850,177
63,1,896,381
63,2,401,582
63,3,818,154
63,4,737,626
63,5,424,589
63,6,583,646
63,7,317,250
63,8,844,518
63,9,789,138
63,10,848,175
64,1,896,381
64,2,403,585
64,3,817,153
64,4,739,626
64,5,424,590
64,6,587,648
64,7,316,256
64,8,846,515
64,9,789,137
64,10,848,173
65,1,896,381
65,2,402,585
65,3,817,153
65,4,739,626
65,5,425,590
65,6,586,648
65,7,316,256
65,8,846,515
65,9,790,136
65,10,848,174
66,1,895,381
66,2,404,588
66,3,816,149
66,4,740,626
66,5,426,591
66,6,590,650
66,7,315,262
66,8,847,512
66,9,791,133
66,10,849,175
67,1,895,381
67,2,404,590
67,3,816,149
67,4,740,626
67,5,425,593
67,6,591,651
67,7,314,266
67,8,848,506
67,9,790,132
67,10,849,174
68,1,895,381
68,2,405,592
68,3,816,146
68,4,741,626
68,5,425,594
68,6,594,651
68,7,312,270
68,8,850,500
68,9,788,132
68,10,849,174
69,1,896,383
69,2,406,593
69,3,814,142
69,4,744,625
69,5,425,594
69,6,596,651
69,7,311,275
69,8,850,496
69,9,788,131
69,10,847,173
70,1,896,383
70,2,426,594
70,3,813,140
70,4,746,624
70,5,408,594
70,6,598,651
70,7,310,278
70,8,853,493
70,9,788,130
70,10,846,170
71,1,896,383
71,2,425,594
71,3,813,140
71,4,746,624
71,5,407,595
71,6,597,650
71,7,310,278
71,8,852,493
71,9,788,131
71,10,846,172
72,1,896,384
72,2,426,592
72,3,811,138
72,4,747,622
72,5,410,595
72,6,600,650
72,7,309,282
72,8,854,489
72,9,788,129
72,10,844,170
73,1,897,384
73,2,410,597
73,3,811,134
73,4,749,621
73,5,424,587
73,6,603,652
73,7,308,287
73,8,857,484
73,9,786,126
73,10,844,170
74,1,897,385
74,2,412,598
74,3,810,132
74,4,751,619
74,5,423,587
74,6,607,652
74,7,308,291
74,8,858,482
74,9,786,124
74,10,843,170
75,1,896,385
75,2,413,598
75,3,807,128
75,4,752,619
75,5,424,588
75,6,607,652
75,7,307,295
75,8,859,478
75,9,785,124
75,10,843,169
76,1,897,386
76,2,417,602
76,3,806,127
76,4,753,618
76,5,425,588
76,6,609,652
76,7,306,300
76,8,861,475
76,9,783,122
76,10,843,169
77,1,897,386
77,2,416,602
77,3,807,127
77,4,753,618
77,5,424,588
77,6,608,652
77,7,306,300
77,8,861,475
77,9,784,122
77,10,843,169
78,1,898,387
78,2,419,604
78,3,806,127
78,4,754,617
78,5,426,587
78,6,610,653
78,7,306,303
78,8,862,472
78,9,783,122
78,10,841,166
79,1,899,388
79,2,420,605
79,3,802,124
79,4,755,616
79,5,428,586
79,6,612,653
79,7,305,308
79,8,864,469
79,9,783,121
79,10,841,165
80,1,900,389
80,2,420,606
80,3,794,115
80,4,756,615
80,5,427,586
80,6,612,654
80,7,305,312
80,8,867,465
80,9,780,117
80,10,840,164
81,1,900,391
81,2,421,606
81,3,792,113
81,4,757,615
81,5,431,587
81,6,613,653
81,7,304,317
81,8,867,462
81,9,779,116
81,10,839,165
82,1,900,391
82,2,419,604
82,3,792,115
82,4,758,615
82,5,432,589
82,6,611,653
82,7,303,322
82,8,869,460
82,9,779,115
82,10,838,164
83,1,899,391
83,2,419,604
83,3,793,115
83,4,758,615
83,5,432,589
83,6,611,653
83,7,303,322
83,8,869,460
83,9,779,115
83,10,838,164
84,1,900,391
84,2,421,602
84,3,789,111
84,4,761,613
84,5,432,595
84,6,613,653
84,7,303,326
84,8,871,458
84,9,778,114
84,10,837,167
85,1,900,389
85,2,424,599
85,3,796,116
85,4,763,612
85,5,424,599
85,6,615,653
85,7,304,329
85,8,872,454
85,9,777,113
85,10,838,173
86,1,900,390
86,2,425,597
86,3,796,117
86,4,763,613
86,5,425,597
86,6,614,653
86,7,303,338
86,8,875,449
86,9,776,112
86,10,839,174
87,1,900,389
87,2,423,597
87,3,796,118
87,4,765,612
87,5,423,597
87,6,616,653
87,7,302,341
87,8,876,446
87,9,769,109
87,10,838,174
88,1,900,390
88,2,423,596
88,3,796,118
88,4,766,612
88,5,423,596
88,6,617,652
88,7,301,349
88,8,879,444
88,9,769,108
88,10,837,175
89,1,900,390
89,2,423,596
89,3,796,119
89,4,766,612
89,5,423,596
89,6,616,652
89,7,301,349
89,8,879,444
89,9,769,108
89,10,837,175
90,1,898,389
90,2,423,597
90,3,796,120
90,4,767,611
90,5,423,597
90,6,618,653
90,7,302,354
90,8,880,440
90,9,770,105
90,10,838,176
91,1,898,388
91,2,422,595
91,3,794,119
91,4,769,611
91,5,422,595
91,6,618,653
91,7,304,361
91,8,881,437
91,9,771,102
91,10,837,176
92,1,897,389
92,2,422,594
92,3,792,116
92,4,770,610
92,5,422,594
92,6,619,654
92,7,302,368
92,8,885,434
92,9,769,100
92,10,837,176
93,1,896,389
93,2,422,594
93,3,791,115
93,4,771,609
93,5,422,594
93,6,619,653
93,7,303,375
93,8,886,429
93,9,764,98
93,10,838,175
94,1,895,390
94,2,429,598
94,3,786,112
94,4,770,609
94,5,421,595
94,6,617,654
94,7,305,383
94,8,886,428
94,9,763,98
94,10,838,176
95,1,895,390
95,2,429,599
95,3,786,112
95,4,770,609
95,5,420,595
95,6,618,654
95,7,305,383
95,8,886,428
95,9,763,98
95,10,838,176
96,1,896,389
96,2,431,597
96,3,785,112
96,4,771,609
96,5,421,594
96,6,619,653
96,7,305,391
96,8,887,427
96,9,758,97
96,10,838,176
97,1,895,388
97,2,420,596
97,3,782,110
97,4,770,609
97,5,434,590
97,6,619,654
97,7,306,399
97,8,886,426
97,9,758,96
97,10,837,176
98,1,896,391
98,2,421,596
98,3,779,111
98,4,770,608
98,5,436,587
98,6,621,653
98,7,308,407
98,8,887,425
98,9,756,97
98,10,836,175
99,1,899,389
99,2,422,596
99,3,775,111
99,4,770,609
99,5,437,588
99,6,620,654
99,7,309,413
99,8,886,424
99,9,755,96
99,10,837,173
100,1,901,390
100,2,426,595
100,3,772,110
100,4,770,608
100,5,426,595
100,6,620,653
100,7,311,419
100,8,887,423
100,9,752,95
100,10,837,171
101,1,901,390
101,2,426,595
101,3,772,110
101,4,770,609
101,5,426,595
101,6,621,653
101,7,311,419
101,8,887,423
101,9,753,95
101,10,837,171
102,1,901,389
102,2,424,596
102,3,772,110
102,4,770,608
102,5,432,598
102,6,621,654
102,7,313,427
102,8,887,422
102,9,747,94
102,10,837,169
103,1,901,388
103,2,423,596
103,3,769,110
103,4,770,608
103,5,432,602
103,6,621,653
103,7,314,434
103,8,887,421
103,9,742,94
103,10,837,168
104,1,903,387
104,2,423,598
104,3,767,110
104,4,770,608
104,5,434,602
104,6,622,653
104,7,317,440
104,8,887,420
104,9,738,93
104,10,835,167
105,1,904,386
105,2,423,600
105,3,765,111
105,4,770,608
105,5,435,603
105,6,622,653
105,7,319,446
105,8,904,386
105,9,736,92
105,10,835,166
106,1,905,383
106,2,435,603
106,3,761,113
106,4,769,608
106,5,422,601
106,6,622,653
106,7,321,451
106,8,887,420
106,9,733,91
106,10,835,164
107,1,905,383
107,2,435,603
107,3,760,113
107,4,769,608
107,5,422,601
107,6,622,653
107,7,321,451
107,8,887,420
107,9,733,91
107,10,835,164
108,1,906,383
108,2,436,602
108,3,759,113
108,4,770,608
108,5,421,600
108,6,623,654
108,7,323,457
108,8,886,420
108,9,731,91
108,10,833,157
109,1,907,376
109,2,422,600
109,3,760,113
109,4,770,608
109,5,437,600
109,6,626,653
109,7,326,464
109,8,888,417
109,9,728,90
109,10,833,155
110,1,907,375
110,2,424,600
110,3,759,113
110,4,770,608
110,5,435,599
110,6,626,654
110,7,329,469
110,8,889,418
110,9,726,89
110,10,831,152
111,1,906,376
111,2,424,602
111,3,756,113
111,4,770,608
111,5,436,595
111,6,627,654
111,7,333,475
111,8,888,417
111,9,724,89
111,10,831,153
112,1,906,374
112,2,424,604
112,3,756,113
112,4,770,608
112,5,436,597
112,6,628,655
112,7,336,481
112,8,888,416
112,9,719,89
112,10,830,150
113,1,906,374
113,2,424,604
113,3,756,113
113,4,770,608
113,5,436,597
113,6,627,656
113,7,336,481
113,8,888,416
113,9,718,89
113,10,830,150
114,1,909,369
114,2,424,604
114,3,754,114
114,4,770,608
114,5,437,596
114,6,628,656
114,7,338,487
114,8,889,414
114,9,713,89
114,10,829,148
115,1,908,367
115,2,425,604
115,3,753,113
115,4,770,608
115,5,438,595
115,6,629,656
115,7,342,493
115,8,890,413
115,9,708,87
115,10,827,146
116,1,908,364
116,2,427,605
116,3,752,113
116,4,770,608
116,5,439,595
116,6,631,657
116,7,345,498
116,8,888,414
116,9,711,87
116,10,826,145
117,1,908,363
117,2,428,606
117,3,749,114
117,4,771,607
117,5,441,592
117,6,630,656
117,7,348,504
117,8,889,413
117,9,707,87
117,10,826,143
118,1,909,363
118,2,429,605
118,3,748,114
118,4,771,607
118,5,443,593
118,6,631,656
118,7,351,509
118,8,889,413
118,9,706,87
118,10,826,144
119,1,909,363
119,2,429,605
119,3,748,115
119,4,771,607
119,5,443,594
119,6,632,656
119,7,351,509
119,8,890,412
119,9,706,87
119,10,826,144
120,1,908,362
120,2,428,606
120,3,749,114
120,4,771,608
120,5,442,599
120,6,631,656
120,7,355,514
120,8,892,410
120,9,705,87
120,10,825,142
121,1,907,359
121,2,426,606
121,3,749,114
121,4,772,608
121,5,441,605
121,6,631,656
121,7,357,518
121,8,892,409
121,9,704,86
121,10,823,141
122,1,907,356
122,2,440,606
122,3,748,112
122,4,772,607
122,5,440,606
122,6,631,655
122,7,361,523
122,8,892,408
122,9,701,85
122,10,822,140
123,1,907,354
123,2,441,605
123,3,749,112
123,4,772,606
123,5,426,604
123,6,632,654
123,7,366,528
123,8,892,407
123,9,700,85
123,10,822,142
124,1,907,352
124,2,442,605
124,3,749,112
124,4,772,605
124,5,427,604
124,6,633,654
124,7,368,534
124,8,894,405
124,9,699,85
124,10,821,141
125,1,907,352
125,2,442,605
125,3,749,112
125,4,772,605
125,5,427,604
125,6,633,654
125,7,368,534
125,8,894,404
125,9,698,85
125,10,821,141
126,1,907,352
126,2,443,604
126,3,749,111
126,4,776,604
126,5,428,605
126,6,633,654
126,7,372,541
126,8,893,404
126,9,695,84
126,10,819,140
127,1,907,349
127,2,445,602
127,3,748,109
127,4,779,604
127,5,427,604
127,6,633,654
127,7,377,545
127,8,894,402
127,9,694,83
127,10,818,140
128,1,905,346
128,2,444,602
128,3,747,108
128,4,782,602
128,5,427,604
128,6,634,654
128,7,382,551
128,8,895,400
128,9,692,84
128,10,817,141
129,1,904,345
129,2,428,604
129,3,746,105
129,4,783,601
129,5,444,599
129,6,633,653
129,7,385,555
129,8,895,400
129,9,691,82
129,10,815,143
130,1,902,336
130,2,430,604
130,3,746,104
130,4,784,600
130,5,443,596
130,6,634,653
130,7,388,560
130,8,895,400
130,9,690,81
130,10,816,146
131,1,902,336
131,2,430,604
131,3,746,104
131,4,784,600
131,5,443,596
131,6,635,653
131,7,388,560
131,8,895,400
131,9,689,81
131,10,815,146
132,1,902,332
132,2,431,603
132,3,748,103
132,4,786,599
132,5,442,595
132,6,634,652
132,7,392,566
132,8,896,400
132,9,688,81
132,10,815,150
133,1,901,330
133,2,436,613
133,3,748,103
133,4,787,597
133,5,441,594
133,6,634,652
133,7,394,569
133,8,896,400
133,9,685,80
133,10,814,149
134,1,899,325
134,2,440,616
134,3,748,102
134,4,789,593
134,5,441,594
134,6,634,653
134,7,397,574
134,8,896,399
134,9,684,79
134,10,814,150
135,1,897,322
135,2,445,618
135,3,749,99
135,4,790,591
135,5,441,597
135,6,635,652
135,7,399,577
135,8,896,399
135,9,684,78
135,10,815,149
136,1,896,319
136,2,449,620
136,3,749,97
136,4,791,589
136,5,440,597
136,6,635,652
136,7,400,579
136,8,896,400
136,9,683,78
136,10,814,149
137,1,896,319
137,2,449,620
137,3,749,98
137,4,791,589
137,5,440,597
137,6,635,652
137,7,400,580
137,8,895,400
137,9,683,78
137,10,814,149
138,1,894,315
138,2,453,623
138,3,750,96
138,4,792,588
138,5,440,598
138,6,635,652
138,7,402,581
138,8,895,400
138,9,682,77
138,10,814,148
139,1,893,312
139,2,457,624
139,3,750,96
139,4,794,586
139,5,440,598
139,6,635,651
139,7,404,582
139,8,894,400
139,9,681,77
139,10,813,147
140,1,893,307
140,2,462,625
140,3,750,97
140,4,794,585
140,5,441,600
140,6,636,652
140,7,404,584
140,8,894,399
140,9,680,75
140,10,812,147
141,1,890,303
141,2,467,627
141,3,750,96
141,4,795,583
141,5,440,600
141,6,636,653
141,7,404,585
141,8,893,399
141,9,680,74
141,10,811,148
142,1,887,299
142,2,472,628
142,3,750,98
142,4,797,580
142,5,440,601
142,6,640,656
142,7,405,585
142,8,892,399
142,9,679,72
142,10,810,147
143,1,887,299
143,2,472,628
143,3,750,98
143,4,797,580
143,5,440,601
143,6,640,656
143,7,405,585
143,8,892,399
143,9,679,72
143,10,810,147
144,1,884,295
144,2,476,630
144,3,750,98
144,4,799,578
144,5,439,601
144,6,639,655
144,7,406,587
144,8,892,398
144,9,677,71
144,10,808,145
145,1,883,291
145,2,481,633
145,3,750,98
145,4,801,576
145,5,441,600
145,6,641,654
145,7,406,587
145,8,892,398
145,9,676,70
145,10,809,143
146,1,883,288
146,2,485,634
146,3,750,97
146,4,802,574
146,5,441,600
146,6,644,653
146,7,406,588
146,8,892,397
146,9,676,69
146,10,808,140
147,1,882,283
147,2,488,636
147,3,748,97
147,4,804,572
147,5,440,601
147,6,649,650
147,7,407,589
147,8,892,394
147,9,675,69
147,10,807,138
148,1,880,281
148,2,492,638
148,3,746,90
148,4,805,571
148,5,440,600
148,6,652,649
148,7,407,589
148,8,893,390
148,9,674,69
148,10,806,134
149,1,880,281
149,2,492,638
149,3,746,90
149,4,805,571
149,5,440,601
149,6,652,649
149,7,407,589
149,8,893,390
149,9,674,69
149,10,806,134
150,1,878,276
150,2,495,640
150,3,746,89
150,4,806,569
150,5,440,601
150,6,655,646
150,7,407,589
150,8,895,385
150,9,674,68
150,10,806,133
151,1,875,271
151,2,498,641
151,3,744,87
151,4,806,568
151,5,440,601
151,6,657,646
151,7,408,589
151,8,897,383
151,9,673,66
151,10,806,133
152,1,874,266
152,2,501,643
152,3,738,85
152,4,808,566
152,5,443,603
152,6,658,644
152,7,408,589
152,8,898,383
152,9,673,67
152,10,806,133
153,1,874,263
153,2,504,644
153,3,734,84
153,4,809,566
153,5,445,605
153,6,660,643
153,7,408,590
153,8,896,379
153,9,672,67
153,10,806,134
154,1,873,259
154,2,507,646
154,3,730,82
154,4,808,565
154,5,446,605
154,6,662,643
154,7,408,591
154,8,897,377
154,9,671,67
154,10,805,131
155,1,873,259
155,2,507,646
155,3,730,82
155,4,809,564
155,5,446,605
155,6,662,643
155,7,408,591
155,8,897,377
155,9,671,67
155,10,805,132
156,1,869,254
156,2,509,647
156,3,728,80
156,4,809,564
156,5,446,607
156,6,665,641
156,7,409,590
156,8,897,374
156,9,670,67
156,10,805,131
157,1,867,249
157,2,511,650
157,3,724,77
157,4,810,564
157,5,447,610
157,6,668,639
157,7,409,590
157,8,897,369
157,9,668,67
157,10,805,133
158,1,866,246
158,2,512,650
158,3,721,75
158,4,810,563
158,5,448,613
158,6,671,637
158,7,408,591
158,8,897,368
158,9,668,67
158,10,806,134
159,1,865,241
159,2,513,650
159,3,718,73
159,4,810,564
159,5,450,617
159,6,674,637
159,7,409,590
159,8,896,364
159,9,666,66
159,10,804,135
160,1,862,237
160,2,514,650
160,3,716,71
160,4,810,562
160,5,452,621
160,6,676,635
160,7,410,589
160,8,895,361
160,9,664,65
160,10,803,136
161,1,862,237
161,2,514,650
161,3,716,71
161,4,810,562
161,5,452,620
161,6,676,635
161,7,409,589
161,8,895,361
161,9,664,65
161,10,803,136
162,1,857,233
162,2,516,651
162,3,713,70
162,4,811,563
162,5,455,623
162,6,678,633
162,7,409,587
162,8,894,357
162,9,663,64
162,10,802,137
163,1,856,228
163,2,517,650
163,3,711,69
163,4,813,562
163,5,458,625
163,6,680,632
163,7,410,587
163,8,894,355
163,9,662,63
163,10,802,136
164,1,854,224
164,2,519,649
164,3,709,68
164,4,813,561
164,5,459,626
164,6,682,631
164,7,410,586
164,8,895,349
164,9,661,61
164,10,800,134
165,1,850,218
165,2,519,649
165,3,706,66
165,4,815,561
165,5,459,627
165,6,685,629
165,7,412,586
165,8,895,347
165,9,660,59
165,10,798,134
166,1,847,214
166,2,520,649
166,3,703,66
166,4,816,560
166,5,458,625
166,6,685,627
166,7,414,587
166,8,895,343
166,9,656,58
166,10,797,129
167,1,847,214
167,2,520,649
167,3,703,66
167,4,816,560
167,5,458,625
167,6,685,627
167,7,414,587
167,8,895,343
167,9,656,58
167,10,797,129
168,1,843,210
168,2,521,649
168,3,701,65
168,4,815,560
168,5,460,625
168,6,686,627
168,7,416,589
168,8,894,338
168,9,654,56
168,10,797,126
169,1,841,204
169,2,524,650
169,3,699,63
169,4,815,560
169,5,459,625
169,6,686,627
169,7,417,591
169,8,890,335
169,9,654,54
169,10,797,125
170,1,839,201
170,2,529,651
170,3,697,62
170,4,813,560
170,5,460,625
170,6,690,625
170,7,416,592
170,8,889,331
170,9,651,53
170,10,795,123
171,1,835,197
171,2,532,651
171,3,696,61
171,4,812,559
171,5,460,623
171,6,690,624
171,7,417,594
171,8,888,325
171,9,649,51
171,10,795,119
172,1,833,194
172,2,537,651
172,3,694,59
172,4,812,559
172,5,458,621
172,6,692,623
172,7,418,596
172,8,888,324
172,9,647,51
172,10,795,121
173,1,833,194
173,2,537,651
173,3,694,59
173,4,812,559
173,5,458,621
173,6,692,623
173,7,418,596
173,8,888,324
173,9,647,51
173,10,794,121
174,1,829,189
174,2,543,649
174,3,691,59
174,4,813,558
174,5,458,620
174,6,693,623
174,7,418,596
174,8,886,321
174,9,647,51
174,10,795,124
175,1,826,184
175,2,546,648
175,3,691,59
175,4,814,558
175,5,457,620
