frame_id,track_id,center_x,center_y
39,1,666,458
39,2,781,482
39,3,587,173
39,4,688,631
39,5,293,328
39,6,818,231
39,7,333,260
39,8,402,369
39,9,679,320
39,10,613,601
40,1,666,458
40,2,778,481
40,3,588,171
40,4,687,631
40,5,293,328
40,6,819,230
40,7,334,260
40,8,404,372
40,9,680,320
40,10,612,602
41,1,666,458
41,2,770,478
41,3,587,168
41,4,688,630
41,5,293,328
41,6,821,229
41,7,334,259
41,8,407,375
41,9,680,320
41,10,614,601
42,1,668,459
42,2,766,476
42,3,588,166
42,4,688,630
42,5,293,329
42,6,821,229
42,7,335,259
42,8,410,377
42,9,680,320
42,10,613,601
43,1,669,459
43,2,759,475
43,3,587,164
43,4,688,631
43,5,292,329
43,6,822,228
43,7,338,260
43,8,412,379
43,9,680,321
43,10,614,601
44,1,668,459
44,2,749,473
44,3,587,161
44,4,688,630
44,5,293,329
44,6,821,228
44,7,340,262
44,8,414,381
44,9,680,320
44,10,614,601
45,1,668,459
45,2,749,473
45,3,587,161
45,4,688,630
45,5,293,329
45,6,821,228
45,7,341,262
45,8,414,381
45,9,680,320
45,10,614,601
46,1,669,461
46,2,742,471
46,3,587,158
46,4,689,630
46,5,293,330
46,6,823,227
46,7,344,264
46,8,415,382
46,9,679,320
46,10,614,600
47,1,670,465
47,2,734,470
47,3,588,155
47,4,689,630
47,5,293,331
47,6,823,226
47,7,345,266
47,8,416,383
47,9,679,320
47,10,614,599
48,1,660,473
48,2,727,468
48,3,589,153
48,4,689,631
48,5,291,331
48,6,824,226
48,7,347,267
48,8,417,383
48,9,679,321
48,10,613,600
49,1,652,481
49,2,717,467
49,3,589,150
49,4,691,630
49,5,292,332
49,6,824,226
49,7,348,268
49,8,417,383
49,9,679,321
49,10,614,599
50,1,641,489
50,2,710,470
50,3,589,148
50,4,690,630
50,5,291,333
50,6,823,226
50,7,348,270
50,8,417,384
50,9,679,321
50,10,613,599
51,1,641,489
51,2,710,470
51,3,589,148
51,4,690,630
51,5,292,333
51,6,823,226
51,7,349,270
51,8,417,384
51,9,679,321
51,10,614,599
52,1,630,495
52,2,700,469
52,3,589,146
52,4,690,630
52,5,291,333
52,6,823,225
52,7,350,271
52,8,417,383
52,9,678,321
52,10,613,599
53,1,620,502
53,2,691,472
53,3,589,143
53,4,690,630
53,5,291,334
53,6,825,224
53,7,350,271
53,8,418,384
53,9,679,322
53,10,614,599
54,1,612,508
54,2,684,475
54,3,588,140
54,4,691,630
54,5,292,334
54,6,826,223
54,7,351,272
54,8,418,384
54,9,679,322
54,10,614,598
55,1,603,514
55,2,676,478
55,3,589,138
55,4,691,630
55,5,291,338
55,6,826,222
55,7,351,272
55,8,419,385
55,9,679,321
55,10,615,599
56,1,595,520
56,2,667,483
56,3,590,135
56,4,692,630
56,5,290,339
56,6,829,219
56,7,351,272
56,8,420,385
56,9,679,322
56,10,616,598
57,1,595,520
57,2,667,483
57,3,590,136
57,4,692,630
57,5,291,340
57,6,829,219
57,7,351,272
57,8,420,385
57,9,679,322
57,10,616,598
58,1,586,527
58,2,663,488
58,3,590,132
58,4,692,630
58,5,291,340
58,6,830,218
58,7,351,271
58,8,420,386
58,9,679,322
58,10,618,599
59,1,579,531
59,2,659,493
59,3,590,130
59,4,692,630
59,5,291,341
59,6,831,216
59,7,350,272
59,8,421,387
59,9,678,322
59,10,619,599
60,1,571,537
60,2,657,498
60,3,588,128
60,4,692,630
60,5,291,343
60,6,831,212
60,7,350,271
60,8,422,386
60,9,678,321
60,10,621,600
61,1,565,540
61,2,655,500
61,3,588,124
61,4,693,630
61,5,292,341
61,6,833,211
61,7,349,272
61,8,423,388
61,9,678,320
61,10,622,599
62,1,559,543
62,2,656,506
62,3,587,123
62,4,693,630
62,5,292,341
62,6,833,210
62,7,349,276
62,8,424,387
62,9,677,320
62,10,623,598
63,1,559,543
63,2,656,505
63,3,587,123
63,4,693,630
63,5,292,341
63,6,832,210
63,7,349,276
63,8,424,387
63,9,677,320
63,10,623,598
64,1,553,546
64,2,656,509
64,3,587,121
64,4,694,630
64,5,292,341
64,6,832,206
64,7,351,277
64,8,424,388
64,9,677,320
64,10,624,598
65,1,547,547
65,2,655,512
65,3,587,120
65,4,694,630
65,5,292,342
65,6,831,203
65,7,352,280
65,8,425,387
65,9,676,320
65,10,624,598
66,1,540,547
66,2,656,516
66,3,586,116
66,4,696,630
66,5,293,342
66,6,831,199
66,7,352,281
66,8,427,387
66,9,676,320
66,10,625,598
67,1,535,546
67,2,657,518
67,3,586,115
67,4,696,629
67,5,292,342
67,6,830,197
67,7,352,283
67,8,429,389
67,9,676,320
67,10,625,599
68,1,529,544
68,2,656,519
68,3,586,113
68,4,698,629
68,5,293,343
68,6,831,195
68,7,352,284
68,8,430,390
68,9,676,320
68,10,626,599
69,1,529,544
69,2,657,519
69,3,585,113
69,4,698,629
69,5,292,344
69,6,831,194
69,7,352,284
69,8,431,390
69,9,676,320
69,10,626,599
70,1,524,541
70,2,657,520
70,3,585,111
70,4,698,629
70,5,291,350
70,6,831,191
70,7,351,287
70,8,432,393
70,9,677,320
70,10,626,599
71,1,521,540
71,2,657,522
71,3,584,109
71,4,698,629
71,5,292,352
71,6,832,189
71,7,351,287
71,8,436,395
71,9,675,320
71,10,627,599
72,1,518,539
72,2,657,523
72,3,583,107
72,4,698,629
72,5,291,358
72,6,831,187
72,7,349,288
72,8,439,396
72,9,676,320
72,10,628,598
73,1,516,538
73,2,659,524
73,3,584,105
73,4,699,629
73,5,292,362
73,6,830,185
73,7,348,288
73,8,443,398
73,9,676,319
73,10,628,599
74,1,514,537
74,2,660,528
74,3,584,104
74,4,699,629
74,5,293,366
74,6,830,182
74,7,346,290
74,8,445,400
74,9,676,319
74,10,629,599
75,1,513,537
75,2,660,529
75,3,584,104
75,4,699,629
75,5,293,366
75,6,830,182
75,7,346,290
75,8,445,400
75,9,676,319
75,10,629,600
76,1,513,536
76,2,660,532
76,3,584,102
76,4,699,629
76,5,294,367
76,6,830,183
76,7,345,292
76,8,448,402
76,9,676,319
76,10,629,599
77,1,513,535
77,2,665,538
77,3,584,100
77,4,700,629
77,5,294,371
77,6,829,180
77,7,341,294
77,8,452,403
77,9,675,318
77,10,630,599
78,1,511,534
78,2,667,544
78,3,583,96
78,4,700,628
78,5,295,377
78,6,828,176
78,7,339,295
78,8,455,404
78,9,675,319
78,10,629,599
79,1,508,533
79,2,670,552
79,3,582,95
79,4,700,628
79,5,296,381
79,6,827,174
79,7,338,296
79,8,459,405
79,9,674,318
79,10,629,598
80,1,507,531
80,2,675,558
80,3,581,93
80,4,701,628
80,5,297,383
80,6,827,172
80,7,335,296
80,8,462,405
80,9,675,318
80,10,630,599
81,1,507,531
81,2,675,558
81,3,581,93
81,4,701,628
81,5,297,383
81,6,827,172
81,7,335,296
81,8,462,405
81,9,674,318
81,10,630,599
82,1,505,530
82,2,677,565
82,3,580,91
82,4,702,627
82,5,297,388
82,6,824,171
82,7,332,296
82,8,465,406
82,9,674,318
82,10,630,599
83,1,505,530
83,2,682,570
83,3,579,90
83,4,703,627
83,5,298,389
83,6,821,168
83,7,330,297
83,8,467,407
83,9,674,319
83,10,630,599
84,1,504,529
84,2,687,578
84,3,578,88
84,4,708,626
84,5,298,393
84,6,820,166
84,7,326,297
84,8,469,407
84,9,674,319
84,10,630,599
85,1,502,528
85,2,689,585
85,3,576,87
85,4,712,625
85,5,299,395
85,6,816,162
85,7,325,296
85,8,472,408
85,9,674,319
85,10,629,599
86,1,501,526
86,2,694,590
86,3,575,86
86,4,719,623
86,5,298,396
86,6,815,160
86,7,323,295
86,8,473,407
86,9,674,320
86,10,628,599
87,1,501,526
87,2,694,590
87,3,575,86
87,4,719,623
87,5,298,396
87,6,815,160
87,7,323,295
87,8,473,407
87,9,674,320
87,10,628,599
88,1,498,525
88,2,699,599
88,3,574,84
88,4,732,615
88,5,298,397
88,6,814,158
88,7,322,295
88,8,477,407
88,9,674,320
88,10,627,599
89,1,497,523
89,2,706,603
89,3,573,82
89,4,743,601
89,5,299,399
89,6,812,155
89,7,320,294
89,8,479,406
89,9,674,320
89,10,627,599
90,1,496,523
90,2,751,594
90,3,573,82
90,4,728,608
90,5,299,399
90,6,812,156
90,7,320,294
90,8,479,405
90,9,674,320
90,10,626,599
91,1,496,522
91,2,747,602
91,3,572,80
91,4,758,577
91,5,299,400
91,6,810,154
91,7,318,293
91,8,483,405
91,9,674,321
91,10,627,599
92,1,495,519
92,2,753,595
92,3,572,80
92,4,768,562
92,5,300,402
92,6,808,152
92,7,318,291
92,8,484,404
92,9,674,320
92,10,627,599
93,1,495,519
93,2,753,595
93,3,571,80
93,4,768,562
93,5,300,402
93,6,808,152
93,7,318,291
93,8,484,404
93,9,674,320
93,10,627,599
94,1,494,518
94,2,753,587
94,3,571,79
94,4,774,548
94,5,299,404
94,6,806,151
94,7,318,290
94,8,486,403
94,9,674,320
94,10,628,598
95,1,494,517
95,2,750,580
95,3,570,78
95,4,775,536
95,5,300,404
95,6,804,149
95,7,315,289
95,8,488,402
95,9,674,319
95,10,626,598
96,1,493,516
96,2,749,573
96,3,569,78
96,4,774,526
96,5,300,406
96,6,801,146
96,7,316,289
96,8,489,403
96,9,673,319
96,10,627,597
97,1,493,515
97,2,745,568
97,3,568,77
97,4,772,518
97,5,299,411
97,6,800,145
97,7,314,288
97,8,493,401
97,9,673,320
97,10,627,597
98,1,493,514
98,2,742,564
98,3,568,77
98,4,771,508
98,5,299,413
98,6,798,144
98,7,312,287
98,8,494,399
98,9,674,320
98,10,628,597
99,1,493,514
99,2,742,564
99,3,568,77
99,4,771,509
99,5,298,413
99,6,799,144
99,7,312,288
99,8,494,399
99,9,674,320
99,10,628,597
100,1,492,512
100,2,739,563
100,3,567,75
100,4,768,502
100,5,300,415
100,6,799,143
100,7,314,287
100,8,497,394
100,9,673,320
100,10,627,597
101,1,491,510
101,2,737,559
101,3,566,73
101,4,768,495
101,5,299,419
101,6,797,142
101,7,314,286
101,8,500,392
101,9,673,320
101,10,627,597
102,1,491,510
102,2,737,559
102,3,564,74
102,4,765,488
102,5,301,424
102,6,795,141
102,7,313,286
102,8,502,390
102,9,673,320
102,10,630,598
103,1,489,508
103,2,736,558
103,3,564,73
103,4,765,482
103,5,302,426
103,6,794,139
103,7,313,284
103,8,504,388
103,9,673,320
103,10,631,597
104,1,489,510
104,2,735,556
104,3,563,72
104,4,762,475
104,5,302,430
104,6,794,140
104,7,312,282
104,8,506,386
104,9,671,320
104,10,633,598
105,1,489,510
105,2,735,556
105,3,563,72
105,4,763,475
105,5,302,430
105,6,794,140
105,7,312,282
105,8,506,386
105,9,672,320
105,10,633,598
106,1,489,508
106,2,734,555
106,3,562,71
106,4,763,469
106,5,303,434
106,6,794,140
106,7,310,281
106,8,508,382
106,9,671,319
106,10,633,598
107,1,489,507
107,2,734,556
107,3,562,69
107,4,762,464
107,5,304,436
107,6,793,137
107,7,312,281
107,8,510,379
107,9,670,319
107,10,633,597
108,1,489,503
108,2,733,554
108,3,560,69
108,4,763,458
108,5,304,439
108,6,793,138
108,7,311,282
108,8,512,376
108,9,670,316
108,10,634,597
109,1,489,502
109,2,733,555
109,3,559,67
109,4,762,453
109,5,305,442
109,6,794,138
109,7,311,281
109,8,515,371
109,9,670,318
109,10,635,596
110,1,488,500
110,2,732,554
110,3,558,67
110,4,763,448
110,5,306,444
110,6,793,138
110,7,310,281
110,8,518,368
110,9,666,316
110,10,636,596
111,1,488,500
111,2,732,554
111,3,558,67
111,4,763,447
111,5,306,444
111,6,793,138
111,7,310,281
111,8,518,368
111,9,666,316
111,10,636,596
112,1,488,499
112,2,730,553
112,3,557,65
112,4,763,442
112,5,306,445
112,6,793,137
112,7,309,281
112,8,519,364
112,9,667,316
112,10,636,596
113,1,488,497
113,2,730,553
113,3,557,63
113,4,762,437
113,5,307,448
113,6,792,137
113,7,310,281
113,8,518,363
113,9,664,315
113,10,639,596
114,1,489,496
114,2,729,552
114,3,557,63
114,4,766,435
114,5,307,449
114,6,792,136
114,7,309,281
114,8,518,358
114,9,665,317
114,10,639,595
115,1,490,493
115,2,729,553
115,3,556,62
115,4,764,431
115,5,307,451
115,6,788,135
115,7,308,281
115,8,521,353
115,9,664,316
115,10,639,595
116,1,490,491
116,2,729,552
116,3,556,61
116,4,764,427
116,5,308,452
116,6,784,131
116,7,309,282
116,8,522,350
116,9,664,316
116,10,640,595
117,1,490,492
117,2,729,552
117,3,557,61
117,4,764,427
117,5,308,452
117,6,784,131
117,7,309,281
117,8,522,350
117,9,664,316
117,10,640,595
118,1,490,491
118,2,729,552
118,3,557,61
118,4,764,425
118,5,308,455
118,6,782,128
118,7,307,281
118,8,523,347
118,9,664,316
118,10,640,596
119,1,490,490
119,2,729,552
119,3,556,61
119,4,765,422
119,5,308,457
119,6,780,126
119,7,308,279
119,8,523,341
119,9,664,315
119,10,641,595
120,1,491,489
120,2,730,552
120,3,556,61
120,4,767,417
120,5,309,459
120,6,777,124
120,7,308,279
120,8,523,338
120,9,663,316
120,10,641,595
121,1,491,485
121,2,729,552
121,3,556,61
121,4,769,414
121,5,310,461
121,6,773,122
121,7,309,281
121,8,522,333
121,9,663,316
121,10,642,595
122,1,492,484
122,2,729,552
122,3,556,62
122,4,771,411
122,5,311,464
122,6,770,119
122,7,309,280
122,8,522,329
122,9,662,317
122,10,641,595
123,1,492,484
123,2,729,552
123,3,556,62
123,4,772,411
123,5,311,464
123,6,770,119
123,7,309,280
123,8,521,329
123,9,662,317
123,10,641,595
124,1,494,481
124,2,728,551
124,3,555,62
124,4,773,410
124,5,312,466
124,6,768,117
124,7,309,280
124,8,522,326
124,9,660,317
124,10,642,595
125,1,495,480
125,2,728,551
125,3,554,59
125,4,775,408
125,5,314,472
125,6,765,115
125,7,310,280
125,8,523,322
125,9,656,317
125,10,643,595
126,1,497,479
126,2,727,551
126,3,554,58
126,4,777,404
126,5,316,475
126,6,762,113
126,7,309,278
126,8,522,318
126,9,656,318
126,10,644,594
127,1,498,478
127,2,727,551
127,3,554,57
127,4,778,403
127,5,318,479
127,6,761,112
127,7,311,279
127,8,522,315
127,9,655,319
127,10,646,594
128,1,499,477
128,2,727,550
128,3,553,56
128,4,779,401
128,5,320,482
128,6,758,110
128,7,310,279
128,8,520,312
128,9,656,321
128,10,646,594
129,1,499,477
129,2,727,550
129,3,553,56
129,4,780,400
129,5,320,482
129,6,758,110
129,7,311,279
129,8,520,312
129,9,656,321
129,10,646,594
130,1,499,476
130,2,722,550
130,3,553,55
130,4,782,397
130,5,323,486
130,6,757,109
130,7,310,279
130,8,520,308
130,9,655,323
130,10,645,593
131,1,500,475
131,2,719,552
131,3,553,55
131,4,783,396
131,5,325,489
131,6,753,106
131,7,309,278
131,8,520,304
131,9,656,324
131,10,646,594
132,1,502,471
132,2,714,554
132,3,552,53
132,4,786,394
132,5,328,492
132,6,751,104
132,7,308,278
132,8,520,301
132,9,656,327
132,10,646,593
133,1,502,473
133,2,706,555
133,3,552,52
133,4,788,394
133,5,330,496
133,6,750,103
133,7,308,278
133,8,520,297
133,9,656,327
133,10,644,591
134,1,503,471
134,2,703,557
134,3,552,52
134,4,790,393
134,5,333,501
134,6,748,102
134,7,309,278
134,8,519,293
134,9,656,328
134,10,647,585
135,1,503,471
135,2,703,557
135,3,552,52
135,4,789,393
135,5,332,501
135,6,748,102
135,7,308,278
135,8,519,293
135,9,657,328
135,10,647,585
136,1,504,469
136,2,697,562
136,3,550,52
136,4,790,392
136,5,335,505
136,6,746,100
136,7,308,278
136,8,518,291
136,9,657,331
136,10,648,587
137,1,505,466
137,2,693,565
137,3,551,51
137,4,793,389
137,5,336,507
137,6,744,97
137,7,307,277
137,8,516,288
137,9,657,333
137,10,644,578
138,1,507,465
138,2,690,567
138,3,550,51
138,4,793,389
138,5,339,511
138,6,742,96
138,7,307,275
138,8,516,286
138,9,657,334
138,10,638,567
139,1,508,462
139,2,686,569
139,3,550,51
139,4,794,389
139,5,340,514
139,6,740,94
139,7,306,276
139,8,515,283
139,9,657,336
139,10,626,558
140,1,508,462
140,2,678,569
140,3,550,51
140,4,793,389
140,5,341,516
140,6,738,93
140,7,306,276
140,8,516,280
140,9,657,336
140,10,617,544
141,1,508,462
141,2,678,569
141,3,550,51
141,4,794,390
141,5,341,516
141,6,738,93
141,7,306,275
141,8,515,280
141,9,657,336
141,10,617,544
142,1,510,462
142,2,675,568
142,3,551,51
142,4,793,389
142,5,343,518
142,6,735,89
142,7,306,275
142,8,515,276
142,9,658,336
142,10,606,533
143,1,514,458
143,2,671,569
143,3,551,52
143,4,794,389
143,5,344,521
143,6,731,87
143,7,305,275
143,8,515,273
143,9,658,336
143,10,597,517
144,1,516,457
144,2,664,569
144,3,550,51
144,4,794,388
144,5,345,523
144,6,730,86
144,7,306,275
144,8,513,270
144,9,657,337
144,10,589,500
145,1,516,458
145,2,661,568
145,3,551,51
145,4,795,388
145,5,347,525
145,6,728,85
145,7,306,275
145,8,511,269
145,9,658,336
145,10,584,487
146,1,518,457
146,2,657,568
146,3,551,52
146,4,795,388
146,5,348,527
146,6,724,83
146,7,305,276
146,8,509,266
146,9,658,337
146,10,583,474
147,1,518,457
147,2,658,568
147,3,551,52
147,4,795,388
147,5,348,527
147,6,724,83
147,7,305,276
147,8,509,266
147,9,658,336
147,10,583,474
148,1,519,454
148,2,654,567
148,3,551,53
148,4,796,388
148,5,349,529
148,6,721,81
148,7,304,275
148,8,509,264
148,9,658,337
148,10,582,464
149,1,522,452
149,2,653,568
149,3,551,53
149,4,797,387
149,5,350,531
149,6,718,79
149,7,304,274
149,8,509,259
149,9,659,338
149,10,581,451
150,1,522,451
150,2,652,567
150,3,550,52
150,4,797,387
150,5,352,532
150,6,715,78
150,7,304,273
150,8,508,257
150,9,658,340
150,10,581,440
151,1,524,448
151,2,653,568
151,3,549,51
151,4,799,384
151,5,353,536
151,6,712,77
151,7,304,272
151,8,508,254
151,9,658,340
151,10,581,430
152,1,525,447
152,2,654,569
152,3,548,51
152,4,802,383
152,5,356,539
152,6,709,75
152,7,304,271
152,8,507,251
152,9,659,340
152,10,582,421
153,1,525,447
153,2,654,568
153,3,549,51
153,4,802,383
153,5,356,539
153,6,709,75
153,7,304,271
153,8,507,251
153,9,659,340
153,10,582,421
154,1,526,446
154,2,655,569
154,3,549,51
154,4,803,382
154,5,359,541
154,6,707,74
154,7,303,270
154,8,506,249
154,9,659,338
154,10,583,412
155,1,526,447
155,2,654,569
155,3,548,50
155,4,805,381
155,5,362,545
155,6,704,73
155,7,303,269
155,8,505,247
155,9,659,338
155,10,583,404
156,1,527,445
156,2,655,569
156,3,547,50
156,4,805,380
156,5,363,548
156,6,702,71
156,7,304,269
156,8,502,245
156,9,659,337
156,10,584,396
157,1,528,444
157,2,655,570
157,3,549,51
157,4,806,380
157,5,365,551
157,6,699,69
157,7,305,267
157,8,503,242
157,9,659,337
157,10,582,390
158,1,528,445
158,2,656,570
158,3,548,51
158,4,809,380
158,5,368,553
158,6,697,67
158,7,304,269
158,8,500,240
158,9,659,336
158,10,583,383
159,1,528,445
159,2,655,570
159,3,548,51
159,4,809,380
159,5,368,553
159,6,698,67
159,7,304,269
159,8,500,240
159,9,659,336
159,10,583,383
160,1,530,444
160,2,655,571
160,3,547,49
160,4,810,380
160,5,370,556
160,6,694,65
160,7,305,268
160,8,499,239
160,9,659,335
160,10,584,376
161,1,531,444
161,2,656,571
161,3,546,49
161,4,811,379
161,5,371,558
161,6,690,63
161,7,306,269
161,8,497,238
161,9,659,335
161,10,583,369
162,1,535,444
162,2,658,571
162,3,545,47
162,4,812,378
162,5,374,560
162,6,689,61
162,7,306,271
162,8,495,237
162,9,660,334
162,10,583,363
163,1,535,444
163,2,659,572
163,3,544,47
163,4,815,378
163,5,376,563
163,6,687,61
163,7,307,270
163,8,494,235
163,9,659,335
163,10,583,357
164,1,535,442
164,2,659,572
164,3,545,48
164,4,818,378
164,5,378,566
164,6,686,60
164,7,307,271
164,8,491,233
164,9,661,336
164,10,582,351
165,1,535,442
165,2,659,572
165,3,545,48
165,4,818,378
165,5,378,566
165,6,686,60
165,7,307,271
165,8,491,233
165,9,660,336
165,10,582,351
166,1,536,439
166,2,660,572
166,3,545,49
166,4,820,378
166,5,380,568
166,6,684,57
166,7,309,270
166,8,489,233
166,9,661,336
166,10,582,345
167,1,538,438
167,2,660,573
167,3,545,49
167,4,821,378
167,5,380,568
167,6,682,56
167,7,308,273
167,8,485,232
167,9,661,335
167,10,582,340
168,1,538,438
168,2,661,573
168,3,545,49
168,4,821,378
168,5,382,570
168,6,681,55
168,7,306,275
168,8,484,231
168,9,661,334
168,10,581,337
169,1,539,437
169,2,662,574
169,3,546,49
169,4,823,378
169,5,382,571
169,6,678,54
169,7,305,275
169,8,483,231
169,9,661,334
169,10,580,332
170,1,541,437
170,2,663,575
170,3,547,49
170,4,824,380
170,5,383,573
170,6,674,52
170,7,303,274
170,8,478,230
170,9,662,334
170,10,579,328
171,1,542,437
171,2,663,575
171,3,547,49
171,4,824,380
171,5,383,573
171,6,674,52
171,7,303,274
171,8,478,230
171,9,662,334
171,10,579,328
172,1,544,437
172,2,663,575
172,3,546,49
172,4,825,380
172,5,383,574
172,6,668,52
172,7,304,273
172,8,473,230
172,9,661,334
172,10,577,325
173,1,543,437
173,2,664,575
173,3,547,49
173,4,829,380
173,5,385,574
173,6,667,50
173,7,303,272
173,8,471,231
173,9,662,334
173,10,575,321
174,1,544,438
174,2,664,575
174,3,545,48
174,4,834,381
174,5,386,575
174,6,661,49
174,7,304,272
174,8,468,230
174,9,662,334
174,10,574,317
175,1,543,438
175,2,665,576
175,3,547,49
175,4,838,384
175,5,386,575
